	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\DJ 3.c3d
87	96.84	-8.03	-1.15	95.88	-4.82	0.13	-10.08	-20.51	90.40	82.10	92.65	-6.35	0.90	92.21	-3.86	0.64	-9.13	-19.03	91.51	83.84	96.59	-7.31	0.77	94.75	-2.94	0.24	-8.69	-20.95	91.98	84.36
88	97.14	-8.03	-1.20	96.16	-4.86	0.11	-10.11	-20.52	90.54	82.22	93.02	-6.28	0.84	92.57	-3.88	0.73	-9.19	-19.16	91.67	84.02	96.77	-7.31	0.69	94.89	-2.99	0.21	-8.63	-20.83	92.13	84.47
89	97.42	-8.03	-1.25	96.41	-4.90	0.08	-10.14	-20.51	90.68	82.35	93.37	-6.22	0.77	92.90	-3.91	0.82	-9.24	-19.26	91.83	84.19	96.92	-7.30	0.61	95.00	-3.03	0.17	-8.56	-20.70	92.28	84.57
90	97.68	-8.03	-1.30	96.65	-4.93	0.06	-10.17	-20.49	90.82	82.47	93.69	-6.16	0.70	93.22	-3.93	0.89	-9.29	-19.33	91.99	84.37	97.04	-7.30	0.52	95.08	-3.06	0.12	-8.46	-20.56	92.42	84.67
91	97.92	-8.03	-1.34	96.85	-4.97	0.02	-10.20	-20.45	90.96	82.60	93.99	-6.11	0.63	93.50	-3.96	0.95	-9.32	-19.38	92.14	84.54	97.14	-7.30	0.42	95.13	-3.10	0.06	-8.35	-20.42	92.56	84.77
92	98.14	-8.02	-1.38	97.04	-5.00	-0.01	-10.22	-20.40	91.10	82.72	94.26	-6.06	0.55	93.77	-3.99	0.99	-9.33	-19.41	92.28	84.71	97.20	-7.30	0.32	95.16	-3.13	0.00	-8.22	-20.26	92.70	84.86
93	98.33	-8.02	-1.41	97.19	-5.03	-0.05	-10.24	-20.33	91.24	82.84	94.51	-6.02	0.46	94.01	-4.03	1.02	-9.34	-19.41	92.43	84.87	97.24	-7.29	0.21	95.17	-3.16	-0.06	-8.07	-20.10	92.83	84.94
94	98.50	-8.01	-1.44	97.32	-5.06	-0.09	-10.25	-20.24	91.39	82.96	94.73	-5.98	0.38	94.23	-4.06	1.04	-9.33	-19.38	92.57	85.03	97.25	-7.28	0.09	95.14	-3.18	-0.14	-7.91	-19.93	92.96	85.02
95	98.65	-7.99	-1.47	97.43	-5.09	-0.14	-10.26	-20.14	91.53	83.08	94.92	-5.95	0.28	94.42	-4.09	1.04	-9.31	-19.33	92.70	85.19	97.23	-7.26	-0.03	95.10	-3.20	-0.21	-7.73	-19.76	93.08	85.09
96	98.78	-7.97	-1.49	97.51	-5.12	-0.19	-10.26	-20.03	91.67	83.20	95.09	-5.93	0.19	94.58	-4.12	1.03	-9.28	-19.25	92.84	85.34	97.19	-7.23	-0.15	95.02	-3.22	-0.29	-7.54	-19.58	93.20	85.16
97	98.88	-7.94	-1.52	97.56	-5.14	-0.24	-10.25	-19.90	91.81	83.32	95.22	-5.91	0.09	94.71	-4.15	1.00	-9.23	-19.14	92.96	85.49	97.12	-7.20	-0.29	94.92	-3.23	-0.37	-7.34	-19.40	93.31	85.22
98	98.96	-7.91	-1.54	97.59	-5.17	-0.29	-10.23	-19.76	91.96	83.44	95.33	-5.90	-0.01	94.82	-4.18	0.96	-9.17	-19.01	93.08	85.63	97.03	-7.16	-0.44	94.79	-3.23	-0.44	-7.14	-19.21	93.41	85.27
99	99.00	-7.87	-1.55	97.59	-5.19	-0.34	-10.20	-19.61	92.10	83.56	95.41	-5.90	-0.12	94.91	-4.21	0.91	-9.09	-18.86	93.20	85.77	96.91	-7.11	-0.59	94.64	-3.23	-0.52	-6.92	-19.02	93.50	85.31
100	99.03	-7.83	-1.57	97.57	-5.22	-0.40	-10.17	-19.45	92.23	83.68	95.46	-5.89	-0.23	94.96	-4.23	0.85	-9.01	-18.69	93.31	85.90	96.76	-7.05	-0.76	94.47	-3.22	-0.60	-6.71	-18.82	93.59	85.35
101	99.03	-7.78	-1.60	97.52	-5.24	-0.46	-10.12	-19.27	92.37	83.79	95.48	-5.90	-0.34	94.99	-4.25	0.77	-8.90	-18.50	93.42	86.03	96.60	-6.98	-0.94	94.27	-3.21	-0.68	-6.49	-18.62	93.67	85.38
102	99.00	-7.73	-1.62	97.44	-5.26	-0.51	-10.07	-19.09	92.50	83.91	95.48	-5.90	-0.46	94.99	-4.26	0.68	-8.79	-18.29	93.52	86.15	96.41	-6.90	-1.12	94.05	-3.19	-0.75	-6.27	-18.42	93.73	85.40
103	98.94	-7.67	-1.65	97.34	-5.28	-0.57	-10.01	-18.89	92.63	84.02	95.44	-5.91	-0.58	94.97	-4.27	0.58	-8.66	-18.07	93.61	86.26	96.20	-6.81	-1.33	93.80	-3.17	-0.81	-6.05	-18.22	93.79	85.41
104	98.85	-7.60	-1.69	97.21	-5.30	-0.63	-9.93	-18.68	92.76	84.13	95.37	-5.92	-0.70	94.92	-4.27	0.48	-8.52	-17.83	93.69	86.37	95.97	-6.70	-1.54	93.53	-3.14	-0.88	-5.84	-18.01	93.84	85.42
105	98.74	-7.53	-1.74	97.06	-5.32	-0.69	-9.85	-18.47	92.88	84.24	95.27	-5.93	-0.83	94.84	-4.26	0.36	-8.37	-17.58	93.77	86.47	95.72	-6.59	-1.76	93.23	-3.11	-0.94	-5.63	-17.81	93.88	85.42
106	98.60	-7.46	-1.80	96.88	-5.34	-0.74	-9.76	-18.25	93.00	84.35	95.15	-5.95	-0.96	94.74	-4.25	0.24	-8.21	-17.33	93.84	86.57	95.45	-6.47	-2.00	92.92	-3.08	-0.99	-5.42	-17.61	93.91	85.41
107	98.43	-7.38	-1.87	96.68	-5.36	-0.80	-9.67	-18.02	93.11	84.45	95.00	-5.96	-1.10	94.61	-4.23	0.11	-8.04	-17.06	93.90	86.66	95.16	-6.34	-2.24	92.58	-3.04	-1.04	-5.21	-17.41	93.93	85.39
108	98.24	-7.30	-1.95	96.46	-5.37	-0.85	-9.56	-17.79	93.22	84.55	94.82	-5.97	-1.25	94.46	-4.21	-0.02	-7.86	-16.79	93.96	86.74	94.86	-6.20	-2.49	92.22	-2.99	-1.08	-5.01	-17.22	93.93	85.36
109	98.02	-7.21	-2.04	96.21	-5.39	-0.91	-9.45	-17.55	93.32	84.64	94.61	-5.98	-1.40	94.29	-4.17	-0.16	-7.68	-16.51	94.01	86.81	94.54	-6.06	-2.75	91.84	-2.95	-1.12	-4.80	-17.04	93.93	85.32
110	97.77	-7.12	-2.15	95.94	-5.40	-0.96	-9.34	-17.31	93.42	84.73	94.38	-5.98	-1.55	94.09	-4.13	-0.30	-7.48	-16.24	94.05	86.88	94.20	-5.92	-3.01	91.45	-2.90	-1.15	-4.61	-16.86	93.91	85.27
111	97.50	-7.01	-2.27	95.65	-5.41	-1.01	-9.22	-17.06	93.51	84.82	94.12	-5.98	-1.71	93.87	-4.09	-0.44	-7.29	-15.96	94.09	86.94	93.85	-5.77	-3.27	91.03	-2.85	-1.17	-4.41	-16.69	93.88	85.22
112	97.21	-6.90	-2.41	95.34	-5.42	-1.06	-9.09	-16.82	93.59	84.90	93.83	-5.97	-1.87	93.63	-4.03	-0.58	-7.08	-15.69	94.12	86.99	93.48	-5.63	-3.53	90.60	-2.79	-1.19	-4.21	-16.53	93.84	85.16
113	96.89	-6.79	-2.56	95.01	-5.43	-1.11	-8.96	-16.57	93.67	84.97	93.53	-5.95	-2.04	93.36	-3.98	-0.71	-6.87	-15.43	94.14	87.03	93.10	-5.49	-3.79	90.14	-2.74	-1.20	-4.01	-16.39	93.79	85.08
114	96.55	-6.66	-2.72	94.66	-5.43	-1.15	-8.83	-16.32	93.73	85.04	93.19	-5.93	-2.22	93.07	-3.91	-0.85	-6.66	-15.17	94.16	87.07	92.71	-5.36	-4.04	89.68	-2.68	-1.21	-3.81	-16.26	93.72	85.00
115	96.20	-6.53	-2.89	94.30	-5.43	-1.20	-8.70	-16.08	93.79	85.10	92.84	-5.90	-2.39	92.77	-3.84	-0.98	-6.45	-14.92	94.17	87.10	92.30	-5.24	-4.28	89.20	-2.62	-1.21	-3.61	-16.14	93.65	84.91
116	95.82	-6.39	-3.08	93.91	-5.42	-1.24	-8.57	-15.83	93.84	85.15	92.46	-5.87	-2.57	92.44	-3.76	-1.11	-6.23	-14.69	94.17	87.13	91.88	-5.12	-4.52	88.70	-2.57	-1.20	-3.40	-16.05	93.55	84.82
117	95.43	-6.24	-3.27	93.52	-5.41	-1.27	-8.44	-15.59	93.88	85.20	92.07	-5.82	-2.75	92.09	-3.68	-1.23	-6.01	-14.46	94.17	87.14	91.45	-5.02	-4.74	88.20	-2.51	-1.19	-3.18	-15.97	93.45	84.71
118	95.02	-6.09	-3.47	93.10	-5.39	-1.31	-8.31	-15.35	93.91	85.24	91.65	-5.78	-2.92	91.73	-3.60	-1.35	-5.78	-14.26	94.16	87.15	91.01	-4.93	-4.94	87.68	-2.45	-1.17	-2.95	-15.91	93.33	84.60
119	94.59	-5.93	-3.68	92.67	-5.36	-1.34	-8.18	-15.12	93.93	85.26	91.21	-5.72	-3.09	91.35	-3.51	-1.46	-5.55	-14.07	94.15	87.16	90.56	-4.85	-5.13	87.15	-2.39	-1.15	-2.72	-15.88	93.20	84.48
120	94.16	-5.78	-3.89	92.23	-5.33	-1.36	-8.06	-14.89	93.94	85.28	90.76	-5.67	-3.26	90.95	-3.42	-1.56	-5.31	-13.90	94.13	87.15	90.10	-4.78	-5.31	86.61	-2.34	-1.13	-2.47	-15.87	93.05	84.35
121	93.71	-5.62	-4.10	91.78	-5.30	-1.38	-7.94	-14.66	93.94	85.29	90.29	-5.61	-3.42	90.53	-3.33	-1.65	-5.07	-13.76	94.10	87.14	89.63	-4.73	-5.46	86.06	-2.28	-1.10	-2.21	-15.88	92.90	84.21
122	93.25	-5.47	-4.31	91.32	-5.25	-1.40	-7.83	-14.43	93.93	85.29	89.81	-5.54	-3.57	90.10	-3.24	-1.74	-4.83	-13.64	94.07	87.12	89.16	-4.69	-5.60	85.51	-2.23	-1.07	-1.94	-15.91	92.73	84.07
123	92.78	-5.32	-4.52	90.84	-5.20	-1.41	-7.72	-14.21	93.90	85.28	89.31	-5.48	-3.71	89.65	-3.15	-1.81	-4.57	-13.54	94.03	87.09	88.68	-4.66	-5.71	84.95	-2.18	-1.04	-1.65	-15.97	92.55	83.92
124	92.30	-5.18	-4.72	90.36	-5.14	-1.42	-7.62	-13.99	93.86	85.26	88.79	-5.42	-3.84	89.19	-3.06	-1.87	-4.31	-13.47	93.98	87.06	88.19	-4.64	-5.81	84.39	-2.12	-1.01	-1.35	-16.05	92.36	83.76
125	91.81	-5.04	-4.91	89.87	-5.07	-1.43	-7.52	-13.78	93.81	85.23	88.27	-5.36	-3.96	88.72	-2.97	-1.93	-4.03	-13.43	93.92	87.01	87.70	-4.63	-5.89	83.82	-2.07	-0.98	-1.04	-16.15	92.16	83.60
126	91.32	-4.92	-5.09	89.38	-4.99	-1.42	-7.43	-13.57	93.74	85.18	87.73	-5.30	-4.06	88.23	-2.89	-1.97	-3.74	-13.42	93.86	86.96	87.21	-4.64	-5.95	83.25	-2.02	-0.94	-0.73	-16.27	91.95	83.43
127	90.82	-4.80	-5.26	88.88	-4.90	-1.42	-7.35	-13.37	93.66	85.13	87.19	-5.24	-4.15	87.73	-2.80	-2.00	-3.45	-13.44	93.79	86.89	86.72	-4.66	-5.98	82.69	-1.97	-0.90	-0.40	-16.41	91.73	83.25
128	90.32	-4.69	-5.42	88.37	-4.81	-1.41	-7.28	-13.16	93.57	85.06	86.64	-5.18	-4.22	87.21	-2.72	-2.03	-3.13	-13.49	93.72	86.82	86.22	-4.68	-6.01	82.12	-1.91	-0.86	-0.08	-16.55	91.49	83.07
129	89.81	-4.59	-5.56	87.86	-4.71	-1.40	-7.21	-12.96	93.47	84.98	86.08	-5.13	-4.27	86.69	-2.64	-2.04	-2.81	-13.57	93.63	86.73	85.73	-4.72	-6.01	81.56	-1.86	-0.83	0.25	-16.71	91.26	82.89
130	89.30	-4.51	-5.70	87.35	-4.60	-1.38	-7.15	-12.76	93.35	84.89	85.51	-5.08	-4.31	86.16	-2.57	-2.05	-2.47	-13.68	93.54	86.64	85.23	-4.76	-6.00	80.99	-1.80	-0.79	-7.91	-8.31	91.01	82.71
131	88.78	-4.43	-5.81	86.83	-4.48	-1.36	-7.10	-12.57	93.22	84.79	84.94	-5.03	-4.33	85.62	-2.49	-2.04	-2.12	-13.82	93.44	86.53	84.74	-4.80	-5.97	80.44	-1.74	-0.75	-7.98	-8.08	90.76	82.52
132	88.26	-4.36	-5.92	86.31	-4.36	-1.34	-7.06	-12.37	93.08	84.68	84.36	-4.99	-4.33	85.07	-2.42	-2.03	-1.77	-13.98	93.33	86.41	84.26	-4.85	-5.93	79.89	-1.67	-0.71	-8.06	-7.86	90.50	82.33
133	87.74	-4.31	-6.01	85.78	-4.23	-1.32	-7.03	-12.18	92.93	84.56	83.78	-4.95	-4.32	84.52	-2.35	-2.02	-1.40	-14.17	93.21	86.28	83.77	-4.90	-5.88	79.34	-1.61	-0.67	-8.15	-7.63	90.23	82.14
134	87.22	-4.27	-6.08	85.26	-4.11	-1.30	-7.00	-11.99	92.77	84.43	83.19	-4.91	-4.30	83.96	-2.28	-2.00	-1.03	-14.39	93.08	86.14	83.30	-4.94	-5.83	78.80	-1.54	-0.63	-8.24	-7.41	89.96	81.95
135	86.70	-4.23	-6.15	84.74	-3.98	-1.28	-6.98	-11.80	92.60	84.29	82.61	-4.87	-4.26	83.39	-2.21	-1.97	-0.66	-14.61	92.95	85.98	82.82	-4.99	-5.76	78.26	-1.46	-0.59	-8.33	-7.20	89.69	81.75
136	86.18	-4.21	-6.19	84.21	-3.86	-1.26	-6.96	-11.62	92.42	84.14	82.02	-4.84	-4.21	82.82	-2.15	-1.94	-6.82	-8.48	92.81	85.81	82.36	-5.02	-5.69	77.73	-1.39	-0.55	-8.43	-6.99	89.41	81.57
