	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Endurance 1.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z
14309	48.0	-25.6	377.5	-29.0	-28.6	260.0
14310	47.6	-25.6	375.2	-28.8	-28.6	257.8
14311	47.1	-25.6	372.9	-28.6	-28.7	255.6
14312	46.6	-25.6	370.5	-28.4	-28.7	253.3
14313	46.2	-25.6	368.1	-28.2	-28.7	251.2
14314	45.7	-25.6	365.8	-28.1	-28.7	249.0
14315	45.2	-25.6	363.4	-27.9	-28.7	246.8
14316	44.7	-25.6	360.9	-27.7	-28.6	244.7
14317	44.3	-25.6	358.5	-27.5	-28.6	242.6
14318	43.8	-25.6	356.1	-27.3	-28.6	240.5
14319	43.3	-25.5	353.6	-27.2	-28.6	238.4
14320	42.8	-25.5	351.1	-27.0	-28.5	236.4
14321	42.4	-25.5	348.6	-26.8	-28.5	234.3
14322	41.9	-25.4	346.1	-26.7	-28.4	232.3
14323	41.4	-25.4	343.6	-26.5	-28.3	230.4
14324	40.9	-25.3	341.1	-26.3	-28.3	228.4
14325	40.5	-25.3	338.5	-26.2	-28.2	226.5
14326	40.0	-25.2	336.0	-26.0	-28.1	224.6
14327	39.5	-25.1	333.4	-25.9	-28.0	222.7
14328	39.1	-25.1	330.8	-25.7	-27.9	220.8
14329	38.6	-25.0	328.2	-25.6	-27.8	218.9
14330	38.1	-24.9	325.7	-25.4	-27.7	217.1
14331	37.7	-24.9	323.0	-25.3	-27.5	215.3
14332	37.2	-24.8	320.4	-25.2	-27.4	213.5
14333	36.7	-24.7	317.8	-25.0	-27.3	211.8
14334	36.3	-24.6	315.2	-24.9	-27.1	210.0
14335	35.8	-24.5	312.6	-24.7	-26.9	208.3
14336	35.4	-24.4	309.9	-24.6	-26.7	206.6
14337	34.9	-24.3	307.3	-24.5	-26.6	205.0
14338	34.5	-24.2	304.6	-24.4	-26.4	203.3
14339	34.0	-24.1	302.0	-24.2	-26.2	201.7
14340	33.6	-24.0	299.3	-24.1	-25.9	200.1
14341	33.2	-23.9	296.7	-24.0	-25.7	198.5
14342	32.7	-23.8	294.0	-23.9	-25.5	196.9
14343	32.3	-23.7	291.3	-23.7	-25.2	195.3
14344	31.8	-23.6	288.7	-23.6	-25.0	193.8
14345	31.4	-23.5	286.0	-23.5	-24.7	192.3
14346	31.0	-23.3	283.4	-23.4	-24.4	190.8
14347	30.6	-23.2	280.7	-23.3	-24.1	189.3
14348	30.1	-23.1	278.1	-23.1	-23.8	187.8
14349	29.7	-22.9	275.4	-23.0	-23.5	186.3
14350	29.3	-22.8	272.8	-22.9	-23.2	184.9
14351	28.9	-22.6	270.1	-22.8	-22.9	183.4
14352	28.5	-22.5	267.5	-22.7	-22.5	182.0
14353	28.1	-22.3	264.9	-22.5	-22.2	180.6
14354	27.7	-22.2	262.3	-22.4	-21.8	179.2
14355	27.3	-22.0	259.6	-22.3	-21.5	177.8
14356	26.9	-21.8	257.0	-22.2	-21.1	176.4
14357	26.5	-21.6	254.4	-22.0	-20.7	175.0
14358	26.1	-21.5	251.8	-21.9	-20.4	173.6
14359	25.7	-21.3	249.2	-21.8	-20.0	172.3
14360	25.3	-21.1	246.7	-21.6	-19.6	170.9
14361	24.9	-20.9	244.1	-21.5	-19.2	169.6
14362	24.5	-20.6	241.5	-21.3	-18.8	168.2
14363	24.2	-20.4	239.0	-21.2	-18.3	166.9
14364	23.8	-20.2	236.4	-21.0	-17.9	165.5
14365	23.4	-20.0	233.9	-20.9	-17.5	164.2
14366	23.0	-19.7	231.3	-20.7	-17.1	162.8
14367	22.6	-19.5	228.8	-20.6	-16.7	161.5
14368	22.3	-19.2	226.3	-20.4	-16.2	160.1
14369	21.9	-19.0	223.8	-20.2	-15.8	158.8
14370	21.5	-18.7	221.3	-20.1	-15.4	157.4
14371	21.2	-18.4	218.8	-19.9	-14.9	156.1
14372	20.8	-18.2	216.3	-19.7	-14.5	154.7
14373	20.4	-17.9	213.9	-19.5	-14.1	153.3
14374	20.1	-17.6	211.4	-19.3	-13.6	152.0
14375	19.7	-17.3	208.9	-19.1	-13.2	150.6
14376	19.4	-17.0	206.5	-18.9	-12.8	149.2
14377	19.0	-16.7	204.1	-18.7	-12.4	147.8
14378	18.7	-16.3	201.6	-18.5	-11.9	146.4
14379	18.3	-16.0	199.2	-18.3	-11.5	145.0
14380	18.0	-15.7	196.8	-18.1	-11.1	143.6
14381	17.6	-15.4	194.4	-17.9	-10.7	142.2
14382	17.3	-15.0	192.0	-17.6	-10.3	140.8
14383	16.9	-14.7	189.7	-17.4	-9.9	139.3
14384	16.6	-14.3	187.3	-17.2	-9.4	137.9
14385	16.3	-14.0	184.9	-16.9	-9.0	136.4
14386	15.9	-13.6	182.6	-16.7	-8.7	135.0
14387	15.6	-13.3	180.2	-16.4	-8.3	133.5
14388	15.3	-12.9	177.9	-16.1	-7.9	132.0
14389	14.9	-12.6	175.6	-15.9	-7.5	130.5
14390	14.6	-12.2	173.2	-15.6	-7.1	129.0
14391	14.3	-11.8	170.9	-15.3	-6.7	127.5
14392	14.0	-11.5	168.6	-15.1	-6.4	125.9
14393	13.6	-11.1	166.3	-14.8	-6.0	124.4
14394	13.3	-10.7	164.0	-14.5	-5.7	122.9
14395	13.0	-10.4	161.8	-14.2	-5.3	121.3
14396	12.7	-10.0	159.5	-13.9	-4.9	119.8
14397	12.4	-9.6	157.2	-13.6	-4.6	118.2
14398	12.1	-9.3	155.0	-13.3	-4.3	116.6
14399	11.8	-8.9	152.8	-13.0	-3.9	115.1
14400	11.5	-8.5	150.5	-12.7	-3.6	113.5
14401	11.2	-8.2	148.3	-12.3	-3.3	111.9
14402	10.9	-7.8	146.1	-12.0	-3.0	110.3
14403	10.6	-7.4	143.9	-11.7	-2.6	108.7
14404	10.3	-7.1	141.7	-11.4	-2.3	107.1
14405	10.0	-6.7	139.5	-11.0	-2.0	105.5
14406	9.7	-6.4	137.4	-10.7	-1.7	103.9
14407	9.4	-6.0	135.2	-10.4	-1.4	102.3
14408	9.1	-5.7	133.1	-10.0	-1.1	100.7
14409	8.9	-5.3	130.9	-9.7	-0.8	99.1
14410	8.6	-5.0	128.8	-9.4	-0.5	97.5
14411	8.3	-4.7	126.7	-9.0	-0.2	95.9
14412	8.0	-4.3	124.6	-8.7	0.0	94.3
14413	7.8	-4.0	122.5	-8.3	0.3	92.7
14414	7.5	-3.7	120.5	-8.0	0.6	91.1
14415	7.2	-3.4	118.4	-7.7	0.9	89.5
14416	7.0	-3.0	116.4	-7.3	1.2	88.0
14417	6.7	-2.7	114.3	-7.0	1.5	86.4
14418	6.4	-2.4	112.3	-6.6	1.7	84.9
14419	6.2	-2.1	110.3	-6.3	2.0	83.3
14420	5.9	-1.8	108.4	-5.9	2.3	81.8
14421	5.7	-1.5	106.4	-5.6	2.5	80.3
14422	5.4	-1.3	104.5	-5.2	2.8	78.8
14423	5.2	-1.0	102.5	-4.9	3.1	77.3
14424	4.9	-0.7	100.6	-4.5	3.4	75.8
14425	4.7	-0.4	98.7	-4.2	3.6	74.4
14426	4.5	-0.2	96.9	-3.8	3.9	73.0
14427	4.2	0.1	95.0	-3.5	4.2	71.5
14428	4.0	0.4	93.2	-3.1	4.4	70.2
14429	3.7	0.6	91.4	-2.8	4.7	68.8
14430	3.5	0.9	89.6	-2.4	5.0	67.4
14431	3.3	1.1	87.8	-2.1	5.2	66.1
14432	3.1	1.4	86.1	-1.7	5.5	64.8
14433	2.9	1.6	84.3	-1.4	5.8	63.5
14434	2.6	1.9	82.6	-1.1	6.0	62.3
14435	2.4	2.1	81.0	-0.7	6.3	61.0
14436	2.2	2.3	79.3	-0.4	6.6	59.8
14437	2.0	2.5	77.7	-0.1	6.9	58.7
14438	1.8	2.8	76.0	0.3	7.1	57.5
14439	1.6	3.0	74.5	0.6	7.4	56.4
14440	1.4	3.2	72.9	0.9	7.7	55.3
14441	1.2	3.4	71.3	1.3	7.9	54.3
14442	1.0	3.6	69.8	1.6	8.2	53.3
14443	0.8	3.8	68.3	1.9	8.5	52.3
14444	0.6	4.0	66.9	2.2	8.7	51.3
14445	0.4	4.3	65.4	2.5	9.0	50.4
14446	0.2	4.5	64.0	2.8	9.3	49.6
14447	0.0	4.7	62.6	3.1	9.5	48.7
14448	-0.1	4.8	61.2	3.4	9.8	47.9
14449	-0.3	5.0	59.9	3.7	10.1	47.2
14450	-0.5	5.2	58.6	4.0	10.3	46.5
14451	-0.6	5.4	57.3	4.3	10.6	45.8
14452	-0.8	5.6	56.0	4.6	10.9	45.1
14453	-1.0	5.8	54.8	4.9	11.1	44.5
14454	-1.1	6.0	53.6	5.1	11.4	44.0
14455	-1.3	6.2	52.4	5.4	11.6	43.5
14456	-1.4	6.3	51.2	5.7	11.9	43.0
14457	-1.6	6.5	50.1	5.9	12.1	42.6
14458	-1.7	6.7	49.0	6.2	12.4	42.2
14459	-1.8	6.8	47.9	6.4	12.6	41.9
14460	-2.0	7.0	46.8	6.7	12.9	41.6
14461	-2.1	7.2	45.8	6.9	13.1	41.4
14462	-2.2	7.3	44.8	7.1	13.4	41.2
14463	-2.3	7.5	43.8	7.3	13.6	41.1
14464	-2.5	7.6	42.8	7.6	13.9	41.0
14465	-2.6	7.8	41.9	7.8	14.1	41.0
14466	-2.7	7.9	41.0	8.0	14.3	41.0
14467	-2.8	8.0	40.1	8.1	14.6	41.0
14468	-2.9	8.2	39.3	8.3	14.8	41.2
14469	-2.9	8.3	38.4	8.5	15.0	41.3
14470	-3.0	8.4	37.6	8.6	15.2	41.5
14471	-3.1	8.6	36.9	8.8	15.4	41.8
14472	-3.2	8.7	36.1	8.9	15.7	42.1
14473	-3.3	8.8	35.4	9.0	15.9	42.5
14474	-3.3	8.9	34.7	9.1	16.1	42.9
14475	-3.4	9.0	34.0	9.2	16.3	43.4
14476	-3.4	9.1	33.3	9.3	16.5	43.9
14477	-3.5	9.2	32.7	9.4	16.7	44.5
14478	-3.5	9.3	32.1	9.4	16.9	45.1
14479	-3.6	9.4	31.5	9.5	17.1	45.8
14480	-3.6	9.5	30.9	9.5	17.3	46.6
14481	-3.6	9.5	30.4	9.5	17.4	47.4
14482	-3.6	9.6	29.8	9.5	17.6	48.2
14483	-3.7	9.7	29.3	9.5	17.8	49.1
14484	-3.7	9.7	28.9	9.5	18.0	50.0
14485	-3.7	9.8	28.4	9.5	18.1	51.0
14486	-3.7	9.8	28.0	9.4	18.3	52.1
14487	-3.7	9.9	27.6	9.3	18.5	53.2
14488	-3.7	9.9	27.2	9.2	18.6	54.3
14489	-3.7	10.0	26.8	9.1	18.8	55.5
14490	-3.6	10.0	26.5	9.0	19.0	56.7
14491	-3.6	10.0	26.1	8.9	19.1	58.0
14492	-3.6	10.1	25.8	8.7	19.3	59.3
14493	-3.6	10.1	25.6	8.6	19.4	60.7
14494	-3.5	10.1	25.3	8.4	19.6	62.1
14495	-3.5	10.1	25.0	8.2	19.7	63.6
14496	-3.4	10.1	24.8	8.0	19.8	65.0
14497	-3.4	10.1	24.6	7.7	20.0	66.6
14498	-3.3	10.1	24.4	7.5	20.1	68.1
14499	-3.3	10.1	24.3	7.2	20.3	69.8
14500	-3.2	10.1	24.1	7.0	20.4	71.4
14501	-3.1	10.1	24.0	6.7	20.5	73.1
14502	-3.1	10.1	23.9	6.3	20.6	74.8
14503	-3.0	10.1	23.8	6.0	20.8	76.5
14504	-2.9	10.0	23.7	5.7	20.9	78.2
14505	-2.8	10.0	23.6	5.3	21.0	80.0
14506	-2.7	10.0	23.6	5.0	21.1	81.8
14507	-2.6	10.0	23.5	4.6	21.2	83.6
14508	-2.5	9.9	23.5	4.2	21.3	85.5
14509	-2.4	9.9	23.5	3.8	21.4	87.3
14510	-2.3	9.9	23.5	3.4	21.5	89.2
14511	-2.2	9.8	23.5	3.0	21.6	91.0
14512	-2.1	9.8	23.6	2.6	21.7	92.9
14513	-2.0	9.8	23.6	2.1	21.8	94.8
14514	-1.9	9.7	23.7	1.7	21.9	96.6
14515	-1.8	9.7	23.8	1.2	22.0	98.5
14516	-1.7	9.7	23.9	0.8	22.0	100.4
14517	-1.5	9.6	24.0	0.3	22.1	102.2
14518	-1.4	9.6	24.1	-0.2	22.2	104.0
14519	-1.3	9.5	24.3	-0.7	22.2	105.9
14520	-1.2	9.5	24.4	-1.1	22.3	107.6
14521	-1.0	9.5	24.6	-1.6	22.3	109.4
14522	-0.9	9.4	24.8	-2.1	22.4	111.2
14523	-0.8	9.4	24.9	-2.6	22.4	112.9
14524	-0.6	9.4	25.1	-3.0	22.5	114.6
14525	-0.5	9.3	25.4	-3.5	22.5	116.2
14526	-0.3	9.3	25.6	-4.0	22.5	117.8
14527	-0.2	9.3	25.8	-4.5	22.5	119.4
14528	-0.1	9.2	26.1	-4.9	22.5	120.9
14529	0.1	9.2	26.3	-5.4	22.5	122.4
14530	0.2	9.2	26.6	-5.9	22.5	123.8
14531	0.4	9.2	26.9	-6.3	22.5	125.2
14532	0.5	9.1	27.1	-6.7	22.5	126.5
14533	0.6	9.1	27.4	-7.2	22.5	127.7
14534	0.8	9.1	27.7	-7.6	22.4	128.9
14535	0.9	9.1	28.1	-8.0	22.4	130.1
14536	1.1	9.1	28.4	-8.4	22.3	131.1
14537	1.2	9.1	28.7	-8.8	22.3	132.1
14538	1.4	9.0	29.1	-9.2	22.2	133.1
14539	1.5	9.0	29.4	-9.6	22.1	133.9
14540	1.6	9.0	29.8	-10.0	22.0	134.7
14541	1.8	9.0	30.2	-10.3	21.9	135.5
14542	1.9	9.0	30.6	-10.7	21.8	136.1
14543	2.1	9.0	31.0	-11.0	21.7	136.7
14544	2.2	9.0	31.4	-11.3	21.6	137.2
14545	2.3	9.0	31.8	-11.6	21.5	137.7
14546	2.5	9.0	32.2	-11.9	21.3	138.0
14547	2.6	9.0	32.6	-12.2	21.2	138.3
14548	2.7	9.0	33.1	-12.4	21.0	138.6
14549	2.9	9.0	33.5	-12.7	20.8	138.7
14550	3.0	9.0	33.9	-12.9	20.7	138.8
14551	3.1	9.1	34.4	-13.1	20.5	138.9
14552	3.2	9.1	34.9	-13.4	20.3	138.8
14553	3.3	9.1	35.4	-13.6	20.1	138.7
14554	3.4	9.1	35.8	-13.7	19.9	138.6
14555	3.6	9.1	36.3	-13.9	19.6	138.4
14556	3.7	9.1	36.8	-14.1	19.4	138.1
14557	3.8	9.2	37.3	-14.2	19.2	137.8
14558	3.9	9.2	37.8	-14.4	18.9	137.4
14559	4.0	9.2	38.3	-14.5	18.7	137.0
14560	4.1	9.2	38.9	-14.6	18.4	136.5
14561	4.2	9.3	39.4	-14.7	18.1	136.0
14562	4.2	9.3	39.9	-14.8	17.8	135.4
14563	4.3	9.3	40.5	-14.9	17.5	134.8
14564	4.4	9.3	41.0	-15.0	17.2	134.2
14565	4.5	9.4	41.6	-15.1	16.9	133.5
14566	4.6	9.4	42.1	-15.1	16.6	132.8
14567	4.6	9.4	42.7	-15.2	16.3	132.1
14568	4.7	9.5	43.3	-15.2	16.0	131.4
14569	4.7	9.5	43.8	-15.3	15.6	130.7
14570	4.8	9.6	44.4	-15.3	15.3	129.9
14571	4.8	9.6	45.0	-15.4	15.0	129.1
14572	4.9	9.7	45.6	-15.4	14.6	128.4
14573	4.9	9.7	46.2	-15.4	14.2	127.6
14574	5.0	9.8	46.8	-15.4	13.9	126.8
14575	5.0	9.8	47.4	-15.5	13.5	126.0
14576	5.0	9.9	48.0	-15.5	13.2	125.2
14577	5.0	10.0	48.6	-15.5	12.8	124.5
14578	5.1	10.0	49.2	-15.5	12.4	123.7
14579	5.1	10.1	49.8	-15.6	12.0	123.0
14580	5.1	10.2	50.4	-15.6	11.6	122.3
14581	5.1	10.2	51.1	-15.6	11.3	121.6
14582	5.1	10.3	51.7	-15.6	10.9	120.9
14583	5.1	10.4	52.3	-15.7	10.5	120.2
14584	5.1	10.5	53.0	-15.7	10.1	119.6
14585	5.1	10.6	53.6	-15.7	9.7	119.0
14586	5.1	10.7	54.3	-15.8	9.3	118.5
14587	5.0	10.7	54.9	-15.8	8.9	118.0
14588	5.0	10.8	55.6	-15.8	8.5	117.5
14589	5.0	10.9	56.3	-15.9	8.1	117.1
14590	5.0	11.0	56.9	-15.9	7.7	116.7
14591	4.9	11.1	57.6	-16.0	7.3	116.3
14592	4.9	11.3	58.3	-16.1	6.9	116.0
14593	4.9	11.4	58.9	-16.1	6.5	115.8
14594	4.8	11.5	59.6	-16.2	6.1	115.6
14595	4.8	11.6	60.3	-16.3	5.7	115.4
14596	4.8	11.7	61.0	-16.4	5.2	115.3
14597	4.7	11.8	61.7	-16.5	4.8	115.3
14598	4.7	11.9	62.4	-16.6	4.4	115.3
14599	4.6	12.0	63.1	-16.7	4.0	115.4
14600	4.6	12.2	63.8	-16.9	3.6	115.5
14601	4.6	12.3	64.5	-17.0	3.2	115.7
14602	4.5	12.4	65.2	-17.2	2.8	116.0
14603	4.5	12.5	66.0	-17.3	2.3	116.3
14604	4.4	12.6	66.7	-17.5	1.9	116.7
14605	4.4	12.7	67.4	-17.7	1.5	117.1
14606	4.4	12.8	68.2	-17.9	1.1	117.6
14607	4.3	12.9	68.9	-18.1	0.7	118.2
14608	4.3	13.0	69.6	-18.3	0.3	118.8
14609	4.3	13.1	70.4	-18.5	-0.2	119.6
14610	4.3	13.2	71.1	-18.8	-0.6	120.3
14611	4.2	13.3	71.9	-19.0	-1.0	121.2
14612	4.2	13.4	72.6	-19.3	-1.4	122.1
14613	4.2	13.5	73.4	-19.6	-1.8	123.1
14614	4.2	13.6	74.1	-19.9	-2.2	124.1
14615	4.2	13.7	74.9	-20.2	-2.6	125.2
14616	4.2	13.7	75.7	-20.5	-3.1	126.4
14617	4.2	13.8	76.5	-20.8	-3.5	127.7
14618	4.2	13.9	77.2	-21.1	-3.9	129.0
14619	4.3	13.9	78.0	-21.5	-4.3	130.4
14620	4.3	13.9	78.8	-21.9	-4.7	131.8
14621	4.3	14.0	79.6	-22.2	-5.1	133.4
14622	4.4	14.0	80.5	-22.6	-5.4	135.0
14623	4.4	14.0	81.3	-23.0	-5.8	136.6
14624	4.5	14.0	82.1	-23.5	-6.2	138.3
14625	4.5	14.0	82.9	-23.9	-6.6	140.1
14626	4.6	14.0	83.8	-24.3	-7.0	142.0
14627	4.7	14.0	84.6	-24.8	-7.3	143.9
14628	4.7	14.0	85.5	-25.3	-7.7	145.9
14629	4.8	13.9	86.4	-25.7	-8.0	148.0
14630	4.9	13.9	87.3	-26.2	-8.4	150.1
14631	5.0	13.8	88.2	-26.7	-8.8	152.3
14632	5.2	13.7	89.1	-27.3	-9.1	154.6
14633	5.3	13.6	90.1	-27.8	-9.4	156.9
14634	5.4	13.5	91.0	-28.3	-9.8	159.3
14635	5.5	13.4	92.0	-28.9	-10.1	161.7
14636	5.7	13.3	93.0	-29.4	-10.5	164.2
14637	5.8	13.1	94.0	-30.0	-10.8	166.8
14638	6.0	13.0	95.0	-30.5	-11.1	169.4
14639	6.2	12.8	96.1	-31.1	-11.4	172.0
14640	6.3	12.6	97.1	-31.7	-11.8	174.8
14641	6.5	12.5	98.2	-32.3	-12.1	177.5
14642	6.7	12.3	99.3	-32.9	-12.4	180.4
14643	6.9	12.0	100.5	-33.5	-12.7	183.2
14644	7.1	11.8	101.6	-34.1	-13.1	186.2
14645	7.3	11.6	102.8	-34.7	-13.4	189.1
14646	7.5	11.3	104.0	-35.4	-13.7	192.2
14647	7.7	11.0	105.3	-36.0	-14.0	195.2
14648	7.9	10.7	106.6	-36.6	-14.4	198.3
14649	8.2	10.4	107.9	-37.2	-14.7	201.4
14650	8.4	10.1	109.2	-37.8	-15.0	204.6
14651	8.6	9.8	110.5	-38.5	-15.4	207.8
14652	8.9	9.4	111.9	-39.1	-15.7	211.0
14653	9.1	9.1	113.4	-39.7	-16.0	214.3
14654	9.4	8.7	114.8	-40.3	-16.3	217.6
14655	9.6	8.3	116.3	-40.9	-16.7	220.9
14656	9.9	7.9	117.8	-41.5	-17.0	224.2
14657	10.2	7.5	119.4	-42.1	-17.4	227.5
14658	10.4	7.1	120.9	-42.7	-17.7	230.9
14659	10.7	6.7	122.6	-43.3	-18.0	234.2
14660	11.0	6.2	124.2	-43.8	-18.4	237.6
14661	11.2	5.8	125.9	-44.4	-18.7	240.9
14662	11.5	5.3	127.6	-44.9	-19.0	244.3
14663	11.8	4.8	129.4	-45.4	-19.4	247.6
14664	12.1	4.3	131.2	-45.9	-19.7	251.0
14665	12.4	3.8	133.0	-46.4	-20.0	254.3
14666	12.7	3.3	134.9	-46.9	-20.3	257.6
14667	12.9	2.8	136.8	-47.4	-20.6	261.0
14668	13.2	2.3	138.8	-47.8	-20.9	264.2
14669	13.5	1.7	140.7	-48.3	-21.3	267.5
14670	13.8	1.2	142.8	-48.7	-21.6	270.8
14671	14.1	0.6	144.8	-49.1	-21.8	274.0
14672	14.4	0.0	146.9	-49.5	-22.1	277.2
14673	14.7	-0.6	149.1	-49.8	-22.4	280.4
14674	15.0	-1.1	151.3	-50.2	-22.7	283.5
14675	15.3	-1.7	153.5	-50.5	-23.0	286.6
14676	15.6	-2.3	155.8	-50.8	-23.2	289.7
14677	15.9	-3.0	158.1	-51.1	-23.5	292.7
14678	16.2	-3.6	160.5	-51.3	-23.7	295.7
14679	16.5	-4.2	162.9	-51.6	-23.9	298.7
14680	16.7	-4.8	165.3	-51.8	-24.2	301.6
14681	17.0	-5.5	167.8	-52.0	-24.4	304.5
14682	17.3	-6.1	170.4	-52.2	-24.6	307.3
14683	17.6	-6.7	172.9	-52.4	-24.8	310.1
14684	17.9	-7.4	175.6	-52.6	-25.0	312.9
14685	18.2	-8.0	178.3	-52.7	-25.2	315.6
14686	18.5	-8.7	181.0	-52.9	-25.3	318.3
14687	18.8	-9.3	183.8	-53.0	-25.5	320.9
14688	19.1	-10.0	186.6	-53.1	-25.7	323.5
14689	19.4	-10.6	189.5	-53.2	-25.8	326.0
14690	19.7	-11.3	192.4	-53.3	-26.0	328.5
14691	19.9	-11.9	195.3	-53.4	-26.1	331.0
14692	20.2	-12.5	198.3	-53.4	-26.2	333.4
14693	20.5	-13.1	201.4	-53.5	-26.3	335.8
14694	20.8	-13.8	204.5	-53.5	-26.4	338.2
14695	21.1	-14.4	207.6	-53.6	-26.5	340.5
14696	21.3	-15.0	210.8	-53.6	-26.6	342.8
14697	21.6	-15.6	214.1	-53.7	-26.7	345.0
14698	21.9	-16.1	217.4	-53.7	-26.7	347.2
14699	22.1	-16.7	220.7	-53.8	-26.8	349.4
14700	22.4	-17.2	224.1	-53.8	-26.8	351.6
14701	22.6	-17.8	227.5	-53.8	-26.9	353.7
14702	22.9	-18.3	230.9	-53.9	-26.9	355.8
14703	23.1	-18.8	234.4	-53.9	-26.9	357.9
14704	23.4	-19.3	238.0	-53.9	-26.9	360.0
14705	23.6	-19.7	241.5	-54.0	-26.9	362.0
14706	23.8	-20.2	245.2	-54.0	-26.9	364.0
14707	24.1	-20.6	248.8	-54.0	-26.9	366.0
14708	24.3	-21.0	252.5	-54.1	-26.9	368.0
14709	24.5	-21.4	256.2	-54.1	-26.9	370.0
14710	24.7	-21.7	260.0	-54.2	-26.8	371.9
14711	24.9	-22.0	263.8	-54.2	-26.7	373.9
14712	25.2	-22.3	267.6	-54.3	-26.7	375.8
14713	25.4	-22.6	271.5	-54.3	-26.6	377.8
14714	25.6	-22.9	275.4	-54.4	-26.5	379.7
14715	25.7	-23.1	279.3	-54.5	-26.4	381.7
14716	25.9	-23.3	283.3	-54.5	-26.2	383.6
14717	26.1	-23.5	287.3	-54.6	-26.1	385.5
14718	26.3	-23.6	291.3	-54.6	-25.9	387.4
14719	26.5	-23.7	295.3	-54.7	-25.8	389.4
14720	26.7	-23.8	299.4	-54.7	-25.6	391.3
14721	26.8	-23.9	303.5	-54.8	-25.4	393.2
14722	27.0	-24.0	307.6	-54.9	-25.1	395.2
14723	27.2	-24.0	311.7	-54.9	-24.9	397.1
14724	27.3	-24.0	315.8	-55.0	-24.6	399.1
14725	27.5	-24.0	320.0	-55.0	-24.3	401.1
14726	27.6	-24.0	324.2	-55.0	-24.0	403.0
14727	27.8	-24.0	328.4	-55.1	-23.7	405.0
14728	27.9	-23.9	332.6	-55.1	-23.3	407.0
14729	28.1	-23.8	336.8	-55.1	-22.9	409.0
14730	28.2	-23.7	341.0	-55.1	-22.5	411.0
14731	28.4	-23.6	345.2	-55.1	-22.1	413.0
14732	28.5	-23.5	349.5	-55.1	-21.7	415.0
14733	28.6	-23.3	353.7	-55.1	-21.2	417.1
14734	28.7	-23.1	357.9	-55.1	-20.7	419.1
14735	28.9	-23.0	362.2	-55.0	-20.2	421.2
14736	29.0	-22.8	366.4	-55.0	-19.6	423.3
14737	29.1	-22.6	370.6	-54.9	-19.1	425.4
14738	29.2	-22.4	374.8	-54.9	-18.5	427.4
14739	29.3	-22.1	379.0	-54.8	-17.9	429.6
14740	29.4	-21.9	383.2	-54.7	-17.2	431.7
14741	29.5	-21.7	387.4	-54.5	-16.6	433.8
14742	29.6	-21.4	391.6	-54.4	-15.9	435.9
14743	29.7	-21.1	395.8	-54.3	-15.2	438.1
14744	29.8	-20.9	399.9	-54.1	-14.5	440.2
14745	29.9	-20.6	404.1	-53.9	-13.7	442.4
14746	30.0	-20.3	408.2	-53.7	-13.0	444.6
14747	30.0	-20.0	412.3	-53.5	-12.2	446.8
14748	30.1	-19.7	416.4	-53.3	-11.4	449.0
14749	30.1	-19.4	420.4	-53.0	-10.6	451.2
14750	30.2	-19.1	424.4	-52.8	-9.7	453.4
14751	30.2	-18.8	428.5	-52.5	-8.9	455.6
14752	30.2	-18.5	432.5	-52.2	-8.0	457.8
14753	30.2	-18.2	436.4	-51.9	-7.2	460.0
14754	30.2	-17.9	440.4	-51.6	-6.3	462.3
14755	30.2	-17.6	444.3	-51.3	-5.4	464.5
14756	30.2	-17.3	448.2	-50.9	-4.5	466.7
14757	30.2	-17.0	452.1	-50.6	-3.6	469.0
14758	30.1	-16.6	456.0	-50.2	-2.7	471.2
14759	30.1	-16.3	459.9	-49.8	-1.8	473.5
14760	30.0	-16.0	463.7	-49.4	-0.9	475.8
14761	29.9	-15.7	467.5	-49.0	0.1	478.0
14762	29.8	-15.4	471.3	-48.6	1.0	480.3
14763	29.7	-15.1	475.1	-48.2	1.9	482.6
14764	29.6	-14.7	478.9	-47.7	2.8	484.9
14765	29.5	-14.4	482.7	-47.3	3.8	487.2
14766	29.3	-14.1	486.4	-46.8	4.7	489.5
14767	29.2	-13.8	490.2	-46.3	5.6	491.8
14768	29.0	-13.5	493.9	-45.8	6.5	494.1
14769	28.9	-13.2	497.7	-45.4	7.4	496.5
14770	28.7	-12.9	501.4	-44.8	8.3	498.8
14771	28.5	-12.6	505.2	-44.3	9.2	501.2
14772	28.2	-12.3	508.9	-43.8	10.1	503.6
14773	28.0	-12.0	512.7	-43.3	11.0	506.0
14774	27.8	-11.7	516.4	-42.7	11.8	508.4
14775	27.5	-11.4	520.2	-42.2	12.7	510.9
14776	27.3	-11.1	524.0	-41.6	13.5	513.3
14777	27.0	-10.8	527.7	-41.1	14.4	515.8
