	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 1.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 2.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d	D:\RTS 2.0\Data\Walker, Alex_AW\2026-04-02_\Vertical 3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
643	-4.0	-4.2	17.7	5.2	-3.6	15.0	27.2	-59.4	485.6	-36.1	-35.7	415.9	-1.5	3.2	-24.7	2.0	2.5	-21.0
644	-4.1	-3.6	13.5	5.2	-3.1	11.5	25.7	-57.7	470.0	-34.3	-34.6	402.0	-1.4	3.1	-24.3	1.9	2.5	-20.5
645	-4.2	-3.1	9.6	5.2	-2.7	8.1	24.3	-56.0	454.4	-32.5	-33.5	388.2	-1.3	3.1	-23.9	1.8	2.4	-20.1
646	-4.3	-2.6	6.0	5.2	-2.3	5.0	23.0	-54.3	438.7	-30.8	-32.4	374.4	-1.3	3.1	-23.4	1.7	2.4	-19.6
647	-4.3	-2.1	2.6	5.2	-1.9	2.1	21.6	-52.6	423.2	-29.1	-31.3	360.7	-1.2	3.0	-22.9	1.6	2.3	-19.0
648	-4.4	-1.6	-0.6	5.2	-1.5	-0.6	20.3	-50.8	407.6	-27.5	-30.2	347.0	-1.1	3.0	-22.4	1.5	2.3	-18.5
649	-4.4	-1.2	-3.5	5.2	-1.2	-3.1	19.1	-49.0	392.2	-25.8	-29.0	333.5	-1.1	2.9	-21.9	1.4	2.2	-18.0
650	-4.4	-0.8	-6.2	5.1	-0.9	-5.5	17.8	-47.3	376.9	-24.3	-27.9	320.1	-1.0	2.9	-21.3	1.4	2.2	-17.4
651	-4.4	-0.4	-8.7	5.1	-0.6	-7.6	16.6	-45.5	361.7	-22.7	-26.8	306.8	-0.9	2.8	-20.7	1.3	2.1	-16.9
652	-4.4	-0.0	-11.1	5.0	-0.3	-9.6	15.5	-43.8	346.6	-21.2	-25.7	293.7	-0.9	2.7	-20.1	1.2	2.1	-16.3
653	-4.4	0.3	-13.2	4.9	-0.1	-11.4	14.3	-42.0	331.7	-19.8	-24.5	280.8	-0.8	2.7	-19.5	1.1	2.0	-15.8
654	-4.3	0.6	-15.1	4.8	0.2	-13.1	13.3	-40.3	317.1	-18.4	-23.4	268.1	-0.8	2.6	-18.9	1.1	1.9	-15.2
655	-4.3	0.9	-16.9	4.7	0.4	-14.6	12.2	-38.6	302.6	-17.1	-22.4	255.6	-0.7	2.5	-18.3	1.0	1.9	-14.6
656	-4.3	1.2	-18.4	4.6	0.6	-15.9	11.2	-36.9	288.4	-15.8	-21.3	243.3	-0.6	2.5	-17.7	0.9	1.8	-14.1
657	-4.2	1.4	-19.9	4.5	0.8	-17.1	10.3	-35.2	274.4	-14.5	-20.2	231.2	-0.6	2.4	-17.1	0.9	1.8	-13.5
658	-4.1	1.6	-21.1	4.4	0.9	-18.2	9.4	-33.5	260.7	-13.3	-19.2	219.4	-0.5	2.3	-16.4	0.8	1.7	-13.0
659	-4.1	1.8	-22.3	4.3	1.1	-19.2	8.5	-31.9	247.3	-12.2	-18.2	207.9	-0.5	2.2	-15.8	0.7	1.6	-12.4
660	-4.0	2.0	-23.2	4.2	1.2	-20.0	7.7	-30.3	234.2	-11.1	-17.2	196.7	-0.4	2.2	-15.2	0.7	1.6	-11.9
661	-3.9	2.2	-24.1	4.1	1.4	-20.7	6.9	-28.8	221.4	-10.0	-16.2	185.7	-0.4	2.1	-14.6	0.6	1.5	-11.3
662	-3.8	2.3	-24.8	4.0	1.5	-21.4	6.1	-27.2	209.0	-9.0	-15.3	175.0	-0.4	2.0	-14.0	0.6	1.4	-10.8
663	-3.7	2.4	-25.4	3.9	1.6	-21.9	5.4	-25.8	196.9	-8.1	-14.4	164.6	-0.3	1.9	-13.4	0.5	1.4	-10.3
664	-3.6	2.5	-25.9	3.7	1.7	-22.3	4.7	-24.3	185.1	-7.2	-13.5	154.5	-0.3	1.9	-12.8	0.5	1.3	-9.8
665	-3.5	2.6	-26.3	3.6	1.8	-22.7	4.1	-22.9	173.7	-6.3	-12.7	144.8	-0.3	1.8	-12.2	0.4	1.3	-9.3
666	-3.4	2.7	-26.6	3.5	1.8	-22.9	3.5	-21.5	162.6	-5.5	-11.8	135.3	-0.2	1.7	-11.6	0.4	1.2	-8.8
667	-3.3	2.8	-26.9	3.4	1.9	-23.1	2.9	-20.2	151.9	-4.7	-11.0	126.2	-0.2	1.6	-11.0	0.4	1.2	-8.3
668	-3.2	2.8	-27.0	3.3	2.0	-23.2	2.3	-18.9	141.6	-4.0	-10.3	117.4	-0.2	1.6	-10.5	0.3	1.1	-7.9
669	-3.1	2.9	-27.0	3.1	2.0	-23.2	1.8	-17.7	131.6	-3.3	-9.5	108.9	-0.1	1.5	-9.9	0.3	1.0	-7.4
670	-3.0	2.9	-27.0	3.0	2.0	-23.2	1.3	-16.5	122.0	-2.6	-8.8	100.7	-0.1	1.4	-9.4	0.2	1.0	-7.0
671	-2.9	3.0	-26.9	2.9	2.1	-23.1	0.9	-15.3	112.7	-2.0	-8.1	92.8	-0.1	1.4	-8.9	0.2	0.9	-6.6
672	-2.8	3.0	-26.7	2.8	2.1	-23.0	0.5	-14.2	103.8	-1.5	-7.5	85.3	-0.1	1.3	-8.4	0.2	0.9	-6.1
673	-2.7	3.0	-26.5	2.6	2.1	-22.8	0.1	-13.1	95.3	-0.9	-6.8	78.1	-0.0	1.2	-7.9	0.1	0.8	-5.7
674	-2.6	3.0	-26.2	2.5	2.1	-22.5	-0.3	-12.1	87.1	-0.4	-6.2	71.2	-0.0	1.2	-7.4	0.1	0.8	-5.4
675	-2.5	3.0	-25.9	2.4	2.1	-22.3	-0.6	-11.1	79.3	0.0	-5.6	64.5	0.0	1.1	-7.0	0.1	0.7	-5.0
676	-2.4	3.0	-25.5	2.3	2.1	-21.9	-0.9	-10.2	71.9	0.5	-5.1	58.2	0.0	1.0	-6.5	0.1	0.7	-4.6
677	-2.3	2.9	-25.1	2.2	2.1	-21.6	-1.2	-9.3	64.7	0.9	-4.6	52.2	0.0	1.0	-6.1	0.0	0.6	-4.3
678	-2.2	2.9	-24.7	2.1	2.1	-21.2	-1.5	-8.4	57.9	1.2	-4.1	46.5	0.1	0.9	-5.7	0.0	0.6	-3.9
679	-2.1	2.9	-24.2	2.0	2.1	-20.8	-1.7	-7.6	51.5	1.6	-3.6	41.0	0.1	0.9	-5.3	-0.0	0.6	-3.6
680	-2.0	2.8	-23.7	1.9	2.0	-20.3	-1.9	-6.8	45.3	1.9	-3.1	35.9	0.1	0.8	-4.9	-0.0	0.5	-3.3
681	-1.9	2.8	-23.2	1.8	2.0	-19.9	-2.1	-6.0	39.5	2.2	-2.7	31.0	0.1	0.7	-4.5	-0.0	0.5	-3.0
682	-1.8	2.7	-22.6	1.7	2.0	-19.4	-2.3	-5.3	34.0	2.4	-2.3	26.4	0.1	0.7	-4.1	-0.1	0.4	-2.7
683	-1.7	2.7	-22.0	1.6	1.9	-18.9	-2.5	-4.6	28.8	2.7	-1.9	22.0	0.1	0.6	-3.8	-0.1	0.4	-2.5
684	-1.6	2.6	-21.4	1.5	1.9	-18.4	-2.6	-4.0	23.9	2.9	-1.6	17.9	0.1	0.6	-3.5	-0.1	0.4	-2.2
685	-1.5	2.6	-20.8	1.4	1.9	-17.9	-2.7	-3.4	19.3	3.1	-1.2	14.0	0.1	0.6	-3.2	-0.1	0.3	-2.0
686	-1.5	2.5	-20.2	1.3	1.8	-17.3	-2.8	-2.8	14.9	3.2	-0.9	10.4	0.1	0.5	-2.9	-0.1	0.3	-1.8
687	-1.4	2.4	-19.6	1.2	1.8	-16.8	-2.9	-2.3	10.9	3.4	-0.6	7.0	0.1	0.5	-2.6	-0.1	0.3	-1.5
688	-1.3	2.4	-18.9	1.1	1.7	-16.2	-3.0	-1.8	7.1	3.5	-0.3	3.8	0.1	0.4	-2.3	-0.1	0.3	-1.3
689	-1.2	2.3	-18.3	1.0	1.7	-15.7	-3.1	-1.3	3.5	3.6	-0.1	0.9	0.2	0.4	-2.0	-0.1	0.2	-1.1
690	-1.1	2.2	-17.6	1.0	1.6	-15.1	-3.1	-0.9	0.2	3.7	0.2	-1.9	0.2	0.4	-1.8	-0.1	0.2	-0.9
691	-1.1	2.2	-17.0	0.9	1.6	-14.6	-3.2	-0.4	-2.9	3.8	0.4	-4.4	0.2	0.3	-1.6	-0.1	0.2	-0.8
692	-1.0	2.1	-16.4	0.8	1.6	-14.0	-3.2	-0.1	-5.8	3.8	0.6	-6.8	0.2	0.3	-1.3	-0.2	0.2	-0.6
693	-0.9	2.0	-15.7	0.7	1.5	-13.5	-3.2	0.3	-8.4	3.9	0.8	-9.0	0.2	0.3	-1.1	-0.2	0.1	-0.5
694	-0.9	2.0	-15.1	0.7	1.5	-12.9	-3.2	0.6	-10.8	3.9	1.0	-10.9	0.2	0.2	-0.9	-0.2	0.1	-0.3
695	-0.8	1.9	-14.5	0.6	1.4	-12.4	-3.2	0.9	-13.0	3.9	1.1	-12.8	0.2	0.2	-0.7	-0.2	0.1	-0.2
696	-0.7	1.8	-13.8	0.6	1.4	-11.9	-3.2	1.2	-15.1	3.9	1.3	-14.4	0.2	0.2	-0.6	-0.2	0.1	-0.1
697	-0.7	1.7	-13.2	0.5	1.3	-11.3	-3.2	1.5	-16.9	3.9	1.4	-15.9	0.2	0.1	-0.4	-0.2	0.1	0.1
698	-0.6	1.7	-12.6	0.4	1.3	-10.8	-3.2	1.7	-18.6	3.9	1.5	-17.3	0.2	0.1	-0.3	-0.2	0.0	0.2
699	-0.6	1.6	-12.0	0.4	1.2	-10.3	-3.1	1.9	-20.1	3.9	1.6	-18.5	0.2	0.1	-0.1	-0.2	0.0	0.3
700	-0.5	1.5	-11.4	0.3	1.2	-9.8	-3.1	2.1	-21.4	3.9	1.7	-19.6	0.2	0.1	0.0	-0.2	0.0	0.4
701	-0.5	1.5	-10.9	0.3	1.1	-9.3	-3.1	2.3	-22.6	3.8	1.8	-20.5	0.2	0.1	0.1	-0.2	-0.0	0.4
702	-0.4	1.4	-10.3	0.3	1.1	-8.8	-3.0	2.5	-23.7	3.8	1.9	-21.3	0.2	0.0	0.3	-0.2	-0.0	0.5
703	-0.4	1.3	-9.8	0.2	1.0	-8.4	-3.0	2.6	-24.6	3.7	1.9	-22.1	0.2	0.0	0.4	-0.2	-0.0	0.6
704	-0.3	1.3	-9.2	0.2	1.0	-7.9	-2.9	2.7	-25.4	3.7	2.0	-22.7	0.2	-0.0	0.5	-0.2	-0.0	0.7
705	-0.3	1.2	-8.7	0.1	0.9	-7.5	-2.9	2.8	-26.0	3.6	2.0	-23.2	0.1	-0.0	0.6	-0.2	-0.0	0.7
706	-0.2	1.1	-8.2	0.1	0.9	-7.0	-2.8	2.9	-26.6	3.5	2.1	-23.6	0.1	-0.0	0.6	-0.2	-0.1	0.8
707	-0.2	1.1	-7.7	0.1	0.8	-6.6	-2.7	3.0	-27.0	3.5	2.1	-23.9	0.1	-0.0	0.7	-0.2	-0.1	0.8
708	-0.2	1.0	-7.2	0.0	0.8	-6.2	-2.7	3.1	-27.4	3.4	2.1	-24.1	0.1	-0.1	0.8	-0.2	-0.1	0.9
709	-0.1	1.0	-6.8	0.0	0.7	-5.8	-2.6	3.1	-27.6	3.3	2.1	-24.3	0.1	-0.1	0.8	-0.2	-0.1	0.9
710	-0.1	0.9	-6.3	-0.0	0.7	-5.4	-2.5	3.2	-27.7	3.2	2.1	-24.3	0.1	-0.1	0.9	-0.2	-0.1	0.9
711	-0.1	0.9	-5.9	-0.0	0.7	-5.0	-2.4	3.2	-27.8	3.1	2.1	-24.3	0.1	-0.1	0.9	-0.2	-0.1	0.9
712	-0.1	0.8	-5.5	-0.1	0.6	-4.7	-2.4	3.2	-27.8	3.0	2.1	-24.3	0.1	-0.1	1.0	-0.1	-0.1	1.0
713	-0.0	0.8	-5.1	-0.1	0.6	-4.3	-2.3	3.2	-27.7	3.0	2.1	-24.2	0.1	-0.1	1.0	-0.1	-0.1	1.0
714	-0.0	0.7	-4.7	-0.1	0.5	-4.0	-2.2	3.2	-27.6	2.9	2.1	-24.0	0.1	-0.1	1.0	-0.1	-0.1	1.0
715	0.0	0.7	-4.3	-0.1	0.5	-3.7	-2.1	3.2	-27.3	2.8	2.1	-23.8	0.1	-0.1	1.1	-0.1	-0.1	1.0
716	0.0	0.6	-3.9	-0.1	0.5	-3.4	-2.1	3.2	-27.1	2.7	2.1	-23.5	0.1	-0.1	1.1	-0.1	-0.1	1.0
717	0.1	0.6	-3.6	-0.1	0.4	-3.1	-2.0	3.2	-26.7	2.6	2.0	-23.2	0.1	-0.1	1.1	-0.1	-0.1	1.0
718	0.1	0.5	-3.3	-0.2	0.4	-2.8	-1.9	3.1	-26.4	2.5	2.0	-22.8	0.1	-0.1	1.1	-0.1	-0.1	1.0
719	0.1	0.5	-3.0	-0.2	0.4	-2.5	-1.8	3.1	-26.0	2.4	2.0	-22.4	0.1	-0.1	1.1	-0.1	-0.1	1.0
720	0.1	0.4	-2.7	-0.2	0.3	-2.3	-1.8	3.1	-25.5	2.3	1.9	-22.0	0.1	-0.1	1.1	-0.1	-0.1	1.0
721	0.1	0.4	-2.4	-0.2	0.3	-2.0	-1.7	3.0	-25.0	2.2	1.9	-21.6	0.1	-0.1	1.1	-0.1	-0.1	1.0
722	0.1	0.4	-2.1	-0.2	0.3	-1.8	-1.6	3.0	-24.5	2.1	1.8	-21.1	0.1	-0.1	1.1	-0.1	-0.1	1.0
723	0.1	0.3	-1.9	-0.2	0.3	-1.6	-1.5	2.9	-24.0	2.0	1.8	-20.6	0.1	-0.1	1.1	-0.1	-0.1	1.0
724	0.1	0.3	-1.6	-0.2	0.2	-1.4	-1.5	2.8	-23.4	1.9	1.8	-20.1	0.1	-0.1	1.1	-0.1	-0.1	1.0
725	0.2	0.3	-1.4	-0.2	0.2	-1.2	-1.4	2.8	-22.8	1.8	1.7	-19.6	0.1	-0.1	1.1	-0.1	-0.1	1.0
726	0.2	0.2	-1.2	-0.2	0.2	-1.0	-1.3	2.7	-22.2	1.8	1.7	-19.0	0.1	-0.1	1.1	-0.1	-0.1	0.9
727	0.2	0.2	-1.0	-0.2	0.2	-0.8	-1.3	2.6	-21.6	1.7	1.6	-18.5	0.1	-0.1	1.1	-0.1	-0.1	0.9
728	0.2	0.2	-0.8	-0.2	0.2	-0.7	-1.2	2.6	-20.9	1.6	1.6	-17.9	0.1	-0.1	1.1	-0.1	-0.1	0.9
729	0.2	0.2	-0.6	-0.2	0.1	-0.5	-1.1	2.5	-20.3	1.5	1.5	-17.3	0.1	-0.1	1.1	-0.1	-0.1	0.9
730	0.2	0.1	-0.4	-0.2	0.1	-0.4	-1.1	2.4	-19.6	1.4	1.5	-16.8	0.1	-0.1	1.0	-0.1	-0.1	0.9
731	0.2	0.1	-0.3	-0.2	0.1	-0.2	-1.0	2.4	-19.0	1.3	1.4	-16.2	0.1	-0.1	1.0	-0.1	-0.1	0.8
732	0.2	0.1	-0.1	-0.2	0.1	-0.1	-0.9	2.3	-18.3	1.3	1.4	-15.6	0.1	-0.1	1.0	-0.1	-0.1	0.8
733	0.2	0.1	0.0	-0.2	0.1	0.0	-0.9	2.2	-17.7	1.2	1.3	-15.0	0.0	-0.1	1.0	-0.1	-0.1	0.8
734	0.2	0.1	0.1	-0.2	0.1	0.1	-0.8	2.1	-17.0	1.1	1.3	-14.4	0.0	-0.1	0.9	-0.1	-0.1	0.8
735	0.2	0.0	0.3	-0.2	0.0	0.2	-0.8	2.1	-16.3	1.1	1.2	-13.9	0.0	-0.1	0.9	-0.1	-0.1	0.8
736	0.2	0.0	0.4	-0.2	0.0	0.3	-0.7	2.0	-15.7	1.0	1.2	-13.3	0.0	-0.1	0.9	-0.1	-0.1	0.7
737	0.2	0.0	0.5	-0.2	0.0	0.4	-0.7	1.9	-15.0	0.9	1.1	-12.7	0.0	-0.1	0.9	-0.1	-0.1	0.7
738	0.2	-0.0	0.6	-0.2	0.0	0.5	-0.6	1.8	-14.4	0.9	1.1	-12.2	0.0	-0.1	0.8	-0.0	-0.1	0.7
739	0.2	-0.0	0.6	-0.2	-0.0	0.6	-0.6	1.7	-13.8	0.8	1.0	-11.6	0.0	-0.1	0.8	-0.0	-0.1	0.7
740	0.2	-0.0	0.7	-0.2	-0.0	0.6	-0.5	1.7	-13.1	0.7	1.0	-11.1	0.0	-0.1	0.8	-0.0	-0.1	0.6
741	0.2	-0.0	0.8	-0.2	-0.0	0.7	-0.5	1.6	-12.5	0.7	0.9	-10.6	0.0	-0.1	0.8	-0.0	-0.1	0.6
742	0.2	-0.1	0.9	-0.2	-0.0	0.7	-0.4	1.5	-11.9	0.6	0.9	-10.0	0.0	-0.1	0.7	-0.0	-0.1	0.6
743	0.2	-0.1	0.9	-0.2	-0.0	0.8	-0.4	1.5	-11.3	0.6	0.8	-9.5	0.0	-0.1	0.7	-0.0	-0.1	0.6
744	0.2	-0.1	1.0	-0.2	-0.0	0.8	-0.4	1.4	-10.7	0.5	0.8	-9.0	0.0	-0.1	0.7	-0.0	-0.1	0.5
745	0.2	-0.1	1.0	-0.2	-0.1	0.9	-0.3	1.3	-10.2	0.5	0.7	-8.5	0.0	-0.1	0.7	-0.0	-0.1	0.5
746	0.2	-0.1	1.0	-0.2	-0.1	0.9	-0.3	1.2	-9.6	0.4	0.7	-8.1	0.0	-0.1	0.6	-0.0	-0.1	0.5
747	0.2	-0.1	1.1	-0.2	-0.1	0.9	-0.3	1.2	-9.1	0.4	0.7	-7.6	0.0	-0.1	0.6	-0.0	-0.1	0.5
748	0.2	-0.1	1.1	-0.2	-0.1	0.9	-0.2	1.1	-8.6	0.4	0.6	-7.2	0.0	-0.1	0.6	-0.0	-0.1	0.4
749	0.2	-0.1	1.1	-0.2	-0.1	1.0	-0.2	1.1	-8.0	0.3	0.6	-6.7	0.0	-0.1	0.6	-0.0	-0.1	0.4
750	0.2	-0.1	1.1	-0.2	-0.1	1.0	-0.2	1.0	-7.5	0.3	0.6	-6.3	0.0	-0.1	0.5	-0.0	-0.1	0.4
751	0.1	-0.1	1.2	-0.2	-0.1	1.0	-0.2	0.9	-7.1	0.2	0.5	-5.9	0.0	-0.1	0.5	-0.0	-0.1	0.4
752	0.1	-0.1	1.2	-0.1	-0.1	1.0	-0.1	0.9	-6.6	0.2	0.5	-5.5	0.0	-0.1	0.5	-0.0	-0.0	0.4
753	0.1	-0.1	1.2	-0.1	-0.1	1.0	-0.1	0.8	-6.2	0.2	0.4	-5.1	0.0	-0.1	0.5	-0.0	-0.0	0.3
754	0.1	-0.1	1.2	-0.1	-0.1	1.0	-0.1	0.8	-5.7	0.1	0.4	-4.7	0.0	-0.1	0.4	-0.0	-0.0	0.3
755	0.1	-0.1	1.2	-0.1	-0.1	1.0	-0.1	0.7	-5.3	0.1	0.4	-4.4	0.0	-0.1	0.4	-0.0	-0.0	0.3
756	0.1	-0.1	1.2	-0.1	-0.1	1.0	-0.0	0.7	-4.9	0.1	0.4	-4.0	0.0	-0.1	0.4	-0.0	-0.0	0.3
757	0.1	-0.1	1.2	-0.1	-0.1	1.0	-0.0	0.6	-4.5	0.1	0.3	-3.7	0.0	-0.1	0.4	-0.0	-0.0	0.3
758	0.1	-0.1	1.1	-0.1	-0.1	1.0	-0.0	0.6	-4.1	0.0	0.3	-3.4	0.0	-0.1	0.3	-0.0	-0.0	0.2
759	0.1	-0.1	1.1	-0.1	-0.1	1.0	0.0	0.5	-3.8	0.0	0.3	-3.1	0.0	-0.1	0.3	-0.0	-0.0	0.2
760	0.1	-0.1	1.1	-0.1	-0.1	1.0	0.0	0.5	-3.5	-0.0	0.2	-2.8	-0.0	-0.0	0.3	-0.0	-0.0	0.2
761	0.1	-0.1	1.1	-0.1	-0.1	0.9	0.0	0.4	-3.1	-0.0	0.2	-2.5	-0.0	-0.0	0.3	-0.0	-0.0	0.2
762	0.1	-0.1	1.1	-0.1	-0.1	0.9	0.1	0.4	-2.8	-0.0	0.2	-2.3	-0.0	-0.0	0.3	-0.0	-0.0	0.2
763	0.1	-0.1	1.1	-0.1	-0.1	0.9	0.1	0.4	-2.5	-0.1	0.2	-2.0	-0.0	-0.0	0.2	-0.0	-0.0	0.2
764	0.1	-0.1	1.0	-0.1	-0.1	0.9	0.1	0.3	-2.2	-0.1	0.2	-1.8	-0.0	-0.0	0.2	0.0	-0.0	0.2
765	0.1	-0.1	1.0	-0.1	-0.1	0.9	0.1	0.3	-2.0	-0.1	0.1	-1.6	-0.0	-0.0	0.2	0.0	-0.0	0.1
766	0.1	-0.1	1.0	-0.1	-0.1	0.9	0.1	0.3	-1.7	-0.1	0.1	-1.4	-0.0	-0.0	0.2	0.0	-0.0	0.1
767	0.1	-0.1	1.0	-0.1	-0.1	0.8	0.1	0.2	-1.5	-0.1	0.1	-1.2	-0.0	-0.0	0.2	0.0	-0.0	0.1
768	0.1	-0.1	1.0	-0.1	-0.1	0.8	0.1	0.2	-1.3	-0.1	0.1	-1.0	-0.0	-0.0	0.2	0.0	-0.0	0.1
769	0.1	-0.1	0.9	-0.1	-0.1	0.8	0.1	0.2	-1.0	-0.1	0.1	-0.8	-0.0	-0.0	0.1	0.0	-0.0	0.1
770	0.1	-0.1	0.9	-0.1	-0.1	0.8	0.1	0.1	-0.8	-0.1	0.1	-0.6	-0.0	-0.0	0.1	0.0	-0.0	0.1
771	0.1	-0.1	0.9	-0.1	-0.1	0.8	0.1	0.1	-0.7	-0.1	0.0	-0.5	-0.0	-0.0	0.1	0.0	-0.0	0.1
772	0.1	-0.1	0.8	-0.1	-0.1	0.7	0.1	0.1	-0.5	-0.1	0.0	-0.3	-0.0	-0.0	0.1	0.0	-0.0	0.1
773	0.1	-0.1	0.8	-0.0	-0.1	0.7	0.1	0.1	-0.3	-0.2	0.0	-0.2	-0.0	-0.0	0.1	0.0	-0.0	0.1
774	0.1	-0.1	0.8	-0.0	-0.1	0.7	0.1	0.1	-0.2	-0.2	0.0	-0.0	-0.0	-0.0	0.1	0.0	-0.0	0.0
775	0.0	-0.1	0.8	-0.0	-0.1	0.7	0.1	0.0	-0.0	-0.2	-0.0	0.1	-0.0	-0.0	0.1	0.0	-0.0	0.0
776	0.0	-0.1	0.7	-0.0	-0.1	0.6	0.1	0.0	0.1	-0.2	-0.0	0.2	-0.0	-0.0	0.1	0.0	-0.0	0.0
777	0.0	-0.1	0.7	-0.0	-0.1	0.6	0.1	0.0	0.2	-0.2	-0.0	0.3	-0.0	-0.0	0.1	0.0	-0.0	0.0
778	0.0	-0.1	0.7	-0.0	-0.1	0.6	0.1	-0.0	0.4	-0.2	-0.0	0.4	-0.0	-0.0	0.0	0.0	-0.0	0.0
779	0.0	-0.1	0.7	-0.0	-0.1	0.6	0.1	-0.0	0.5	-0.2	-0.0	0.5	-0.0	-0.0	0.0	0.0	-0.0	0.0
780	0.0	-0.1	0.6	-0.0	-0.1	0.5	0.1	-0.0	0.6	-0.2	-0.0	0.5	-0.0	-0.0	0.0	0.0	-0.0	0.0
781	0.0	-0.1	0.6	-0.0	-0.1	0.5	0.1	-0.1	0.6	-0.2	-0.1	0.6	-0.0	-0.0	0.0	0.0	-0.0	0.0
782	0.0	-0.1	0.6	-0.0	-0.1	0.5	0.1	-0.1	0.7	-0.2	-0.1	0.7	-0.0	-0.0	0.0	0.0	-0.0	-0.0
783	0.0	-0.1	0.5	-0.0	-0.1	0.5	0.1	-0.1	0.8	-0.2	-0.1	0.7	-0.0	-0.0	0.0	0.0	-0.0	-0.0
784	0.0	-0.1	0.5	-0.0	-0.1	0.4	0.1	-0.1	0.9	-0.2	-0.1	0.8	-0.0	-0.0	0.0	0.0	-0.0	-0.0
785	0.0	-0.1	0.5	-0.0	-0.0	0.4	0.1	-0.1	0.9	-0.2	-0.1	0.8	-0.0	-0.0	-0.0	0.0	-0.0	-0.0
786	0.0	-0.1	0.5	-0.0	-0.0	0.4	0.1	-0.1	1.0	-0.2	-0.1	0.9	-0.0	-0.0	-0.0	0.0	-0.0	-0.0
787	0.0	-0.1	0.4	-0.0	-0.0	0.4	0.1	-0.1	1.0	-0.2	-0.1	0.9	-0.0	-0.0	-0.0	0.0	0.0	-0.0
788	0.0	-0.1	0.4	-0.0	-0.0	0.4	0.1	-0.1	1.1	-0.2	-0.1	1.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0
789	0.0	-0.1	0.4	-0.0	-0.0	0.3	0.1	-0.1	1.1	-0.2	-0.1	1.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0
790	0.0	-0.1	0.4	-0.0	-0.0	0.3	0.1	-0.1	1.1	-0.2	-0.1	1.0	-0.0	0.0	-0.0	0.0	0.0	-0.0
791	0.0	-0.0	0.4	-0.0	-0.0	0.3	0.1	-0.1	1.1	-0.2	-0.1	1.0	-0.0	0.0	-0.0	0.0	0.0	-0.0
792	0.0	-0.0	0.3	-0.0	-0.0	0.3	0.1	-0.1	1.2	-0.1	-0.1	1.0	-0.0	0.0	-0.0	0.0	0.0	-0.0
793	0.0	-0.0	0.3	-0.0	-0.0	0.3	0.1	-0.1	1.2	-0.1	-0.1	1.0	-0.0	0.0	-0.0	0.0	0.0	-0.0
794	0.0	-0.0	0.3	-0.0	-0.0	0.3	0.1	-0.1	1.2	-0.1	-0.1	1.0	-0.0	0.0	-0.0	0.0	0.0	-0.0
795	0.0	-0.0	0.3	0.0	-0.0	0.2	0.1	-0.1	1.2	-0.1	-0.1	1.1	-0.0	0.0	-0.0	0.0	0.0	-0.0
796	0.0	-0.0	0.3	0.0	-0.0	0.2	0.1	-0.1	1.2	-0.1	-0.1	1.1	-0.0	0.0	-0.0	0.0	0.0	-0.0
